"year","function_group","employeeID","planned_work_days","holidays","vacation_days","paid_days_off","vacation_total","vacation_proportion_percentage","sick_leave_A","sick_leave_B","sick_leave_other","sick_leave_total","sickLeave_proportion_percentage"
2021,"01ITE0",6332,20,0,4,0,4,20,0,0,0,0,0
2021,"01ITE0",6332,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",6332,22,0,7,0,7,31.82,0,0,0,0,0
2021,"01ITE0",6332,22,0,8,0,8,36.36,0,0,0,0,0
2021,"01ITE0",6332,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",6332,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",6332,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",6527,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",6527,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",6527,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",6527,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",6527,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",6527,20,0,16,0,16,80,0,0,0,0,0
2021,"01ITE0",6527,22,0,4,0,4,18.18,0,0,0,0,0
2021,"01ITE0",6527,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",6527,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",6527,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",6527,21,1,5,0,6,23.81,0,0,0,0,0
2021,"01ITE0",6527,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",6655,20,1,0,0,1,0,0,0,0,0,0
2021,"01ITE0",6655,20,1,0,0,1,0,0,0,0,0,0
2021,"01ITE0",6655,23,1,1,0,2,4.35,0,0,0,0,0
2021,"01ITE0",6655,20,1,0,0,1,0,0,0,0,0,0
2021,"01ITE0",6655,20,3,0,0,3,0,0,0,0,0,0
2021,"01ITE0",6655,20,1,7,0,8,35,0,0,0,0,0
2021,"01ITE0",6655,22,1,5,0,6,22.73,0,0,0,0,0
2021,"01ITE0",6655,22,1,10,0,11,45.45,0,0,0,0,0
2021,"01ITE0",6655,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",6655,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",6655,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",6655,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7001,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7001,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7001,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7001,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7001,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7001,20,0,10,0,10,50,0,0,0,0,0
2021,"01ITE0",7001,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7001,22,0,10,0,10,45.45,0,0,0,0,0
2021,"01ITE0",7001,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7001,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7001,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7001,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7750,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7750,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7750,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7750,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7750,20,2,0,0,2,0,0,0,0,0,0
2021,"01ITE0",7750,20,1,0,0,1,0,0,0,0,0,0
2021,"01ITE0",7750,22,0,10,0,10,45.45,0,0,0,0,0
2021,"01ITE0",7750,22,0,10,0,10,45.45,0,0,0,0,0
2021,"01ITE0",7750,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7750,21,1,1,0,2,4.76,0,0,0,0,0
2021,"01ITE0",7750,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7750,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7760,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7760,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7760,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7760,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7760,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7760,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",7760,22,1,3,0,4,13.64,0,0,0,0,0
2021,"01ITE0",7760,22,0,9,0,9,40.91,0,0,0,0,0
2021,"01ITE0",7760,21,0,1,0,1,4.76,0,0,0,0,0
2021,"01ITE0",7760,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",8289,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",8289,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",8289,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",8289,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",8289,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",8289,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",8289,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01ITE0",8289,22,0,10,0,10,45.45,0,0,0,0,0
2021,"01ITE0",8289,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",8289,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",8289,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",9262,20,2,0,0,2,0,0,0,0,0,0
2021,"01ITE0",9262,20,2,0,0,2,0,0,0,0,0,0
2021,"01ITE0",9262,23,2,0,0,2,0,0,0,0,0,0
2021,"01ITE0",9262,20,2,0,0,2,0,0,0,0,0,0
2021,"01ITE0",9262,20,2,1,0,3,5,0,0,0,0,0
2021,"01ITE0",9262,20,2,3,0,5,15,0,0,0,0,0
2021,"01ITE0",9262,22,2,10,0,12,45.45,0,0,0,0,0
2021,"01ITE0",9262,22,2,5,0,7,22.73,0,0,0,0,0
2021,"01ITE0",9262,22,2,4,0,6,18.18,0,0,0,0,0
2021,"01ITE0",9262,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",9845,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",9845,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",9845,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",9845,20,1,0,0,1,0,0,0,0,0,0
2021,"01ITE0",9845,20,1,0,0,1,0,0,0,0,0,0
2021,"01ITE0",9845,20,0,3,0,3,15,0,0,0,0,0
2021,"01ITE0",9845,22,0,7,0,7,31.82,0,0,0,0,0
2021,"01ITE0",9845,22,0,10,0,10,45.45,0,0,0,0,0
2021,"01ITE0",9845,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITE0",9845,21,0,1,0,1,4.76,0,0,0,0,0
2021,"01ITE0",9845,21,0,1,0,1,4.76,0,0,0,0,0
2021,"01ITE0",9845,21,0,1,0,1,4.76,0,0,0,0,0
2021,"01ITI0",12113,20,1,0,0,1,0,0,14,0,14,70
2021,"01ITI0",6870,21,1,1,0,2,4.76,6,0,2,8,38.1
2021,"01ITI0",13443,20,0,0,0,0,0,7,0,0,7,35
2021,"01ITI0",12642,22,1,4,0,5,18.18,7,0,0,7,31.82
2021,"01ITI0",9308,21,0,0,0,0,0,5,0,0,5,23.81
2021,"01ITI0",13395,22,0,0,0,0,0,5,0,0,5,22.73
2021,"01ITI0",12113,20,0,0,0,0,0,0,1,0,1,5
2021,"01ITI0",6870,21,0,0,0,0,0,0,0,1,1,4.76
2021,"01ITI0",9308,21,0,0,0,0,0,1,0,0,1,4.76
2021,"01ITI0",12113,20,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",12113,20,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",12113,23,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",12113,20,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",12113,22,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",12113,22,1,20,0,21,90.91,0,0,0,0,0
2021,"01ITI0",12113,22,1,2,0,3,9.09,0,0,0,0,0
2021,"01ITI0",12113,21,2,0,0,2,0,0,0,0,0,0
2021,"01ITI0",12113,21,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",12113,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12642,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12642,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12642,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12642,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12642,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12642,20,0,16,0,16,80,0,0,0,0,0
2021,"01ITI0",12642,22,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",12642,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12642,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12642,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12642,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12723,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12723,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12723,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12723,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12723,20,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",12723,20,0,1,0,1,5,0,0,0,0,0
2021,"01ITI0",12723,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12723,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12723,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12723,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12723,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",12723,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13395,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13395,20,0,5,0,5,25,0,0,0,0,0
2021,"01ITI0",13395,23,0,5,0,5,21.74,0,0,0,0,0
2021,"01ITI0",13395,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13395,20,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",13395,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13395,22,0,10,0,10,45.45,0,0,0,0,0
2021,"01ITI0",13395,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13395,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13395,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13395,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13414,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13414,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13414,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13414,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13414,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13414,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13414,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13414,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01ITI0",13414,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13414,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13414,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13414,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13443,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13443,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13443,20,0,10,0,10,50,0,0,0,0,0
2021,"01ITI0",13443,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13443,20,0,9,0,9,45,0,0,0,0,0
2021,"01ITI0",13443,22,0,1,0,1,4.55,0,0,0,0,0
2021,"01ITI0",13443,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13443,22,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",13443,21,1,1,0,2,4.76,0,0,0,0,0
2021,"01ITI0",13443,21,0,2,0,2,9.52,0,0,0,0,0
2021,"01ITI0",13443,21,0,2,0,2,9.52,0,0,0,0,0
2021,"01ITI0",13595,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13595,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13595,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13595,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13595,20,2,0,0,2,0,0,0,0,0,0
2021,"01ITI0",13595,20,0,3,0,3,15,0,0,0,0,0
2021,"01ITI0",13595,22,0,12,0,12,54.55,0,0,0,0,0
2021,"01ITI0",13595,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13595,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13595,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13595,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",13595,21,0,5,0,5,23.81,0,0,0,0,0
2021,"01ITI0",14083,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14083,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14083,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14083,20,0,10,0,10,50,0,0,0,0,0
2021,"01ITI0",14083,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14083,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14083,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14083,22,0,7,0,7,31.82,0,0,0,0,0
2021,"01ITI0",14083,22,1,3,0,4,13.64,0,0,0,0,0
2021,"01ITI0",14083,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14083,21,0,12,0,12,57.14,0,0,0,0,0
2021,"01ITI0",14083,21,1,18,0,19,85.71,0,0,0,0,0
2021,"01ITI0",14101,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14101,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14101,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14101,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14101,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14101,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14101,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14101,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14101,22,0,19,0,19,86.36,0,0,0,0,0
2021,"01ITI0",14101,21,0,1,0,1,4.76,0,0,0,0,0
2021,"01ITI0",14101,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14101,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14263,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14263,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14263,23,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",14263,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14263,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14263,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14263,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01ITI0",14263,22,1,15,0,16,68.18,0,0,0,0,0
2021,"01ITI0",14263,22,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",14263,21,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",14263,21,0,11,0,11,52.38,0,0,0,0,0
2021,"01ITI0",14263,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14569,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14569,20,0,5,0,5,25,0,0,0,0,0
2021,"01ITI0",14569,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14569,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14569,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14569,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14569,22,0,11,0,11,50,0,0,0,0,0
2021,"01ITI0",14569,22,0,4,0,4,18.18,0,0,0,0,0
2021,"01ITI0",14569,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14569,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14569,21,2,7,0,9,33.33,0,0,0,0,0
2021,"01ITI0",14569,21,0,20,0,20,95.24,0,0,0,0,0
2021,"01ITI0",14792,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14792,20,0,1,0,1,5,0,0,0,0,0
2021,"01ITI0",14792,23,0,1,0,1,4.35,0,0,0,0,0
2021,"01ITI0",14792,20,0,2,0,2,10,0,0,0,0,0
2021,"01ITI0",14792,20,3,0,0,3,0,0,0,0,0,0
2021,"01ITI0",14792,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14792,22,0,11,0,11,50,0,0,0,0,0
2021,"01ITI0",14792,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01ITI0",14792,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01ITI0",14792,21,0,5,0,5,23.81,0,0,0,0,0
2021,"01ITI0",14792,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14792,21,0,5,0,5,23.81,0,0,0,0,0
2021,"01ITI0",14932,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14932,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14932,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14932,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14932,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14932,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14932,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01ITI0",14932,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01ITI0",14932,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14932,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14932,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",14932,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",15017,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",15017,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",15017,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",15017,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",15017,20,2,0,0,2,0,0,0,0,0,0
2021,"01ITI0",15017,20,0,2,0,2,10,0,0,0,0,0
2021,"01ITI0",15017,22,0,1,0,1,4.55,0,0,0,0,0
2021,"01ITI0",15017,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01ITI0",15017,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",15017,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",15017,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",15017,21,0,2,0,2,9.52,0,0,0,0,0
2021,"01ITI0",16788,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16788,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16788,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16788,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16788,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16788,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16788,22,0,10,0,10,45.45,0,0,0,0,0
2021,"01ITI0",16788,22,0,10,0,10,45.45,0,0,0,0,0
2021,"01ITI0",16788,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16788,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16788,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16788,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16958,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16958,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16958,23,0,5,0,5,21.74,0,0,0,0,0
2021,"01ITI0",16958,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16958,20,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",16958,20,0,3,0,3,15,0,0,0,0,0
2021,"01ITI0",16958,22,0,12,0,12,54.55,0,0,0,0,0
2021,"01ITI0",16958,22,0,3,0,3,13.64,0,0,0,0,0
2021,"01ITI0",16958,22,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",16958,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16958,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16958,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16967,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16967,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16967,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16967,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16967,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16967,20,2,0,0,2,0,0,0,0,0,0
2021,"01ITI0",16967,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01ITI0",16967,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01ITI0",16967,22,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",16967,21,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",16967,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",16967,21,0,5,0,5,23.81,0,0,0,0,0
2021,"01ITI0",17302,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17302,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17302,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17302,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17302,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17302,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17302,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17302,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17302,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17302,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17302,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17302,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17303,20,0,5,0,5,25,0,0,0,0,0
2021,"01ITI0",17303,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17303,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17303,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17303,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17303,20,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",17303,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17303,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01ITI0",17303,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17303,21,0,2,0,2,9.52,0,0,0,0,0
2021,"01ITI0",17303,21,0,8,0,8,38.1,0,0,0,0,0
2021,"01ITI0",17303,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17672,11,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17672,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17672,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17672,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17672,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",17672,21,0,1,0,1,4.76,0,0,0,0,0
2021,"01ITI0",17672,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",1982,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",1982,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",1982,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",1982,20,0,1,0,1,5,0,0,0,0,0
2021,"01ITI0",1982,20,0,1,0,1,5,0,0,0,0,0
2021,"01ITI0",3860,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",3860,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",3860,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",3860,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",3860,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",3860,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",3860,22,0,10,0,10,45.45,0,0,0,0,0
2021,"01ITI0",3860,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01ITI0",3860,22,1,1,0,2,4.55,0,0,0,0,0
2021,"01ITI0",3860,21,0,1,0,1,4.76,0,0,0,0,0
2021,"01ITI0",3860,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",3860,21,0,8,0,8,38.1,0,0,0,0,0
2021,"01ITI0",4004,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",4004,20,0,1,0,1,5,0,0,0,0,0
2021,"01ITI0",4004,23,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",4004,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",4004,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",4004,20,0,1,0,1,5,0,0,0,0,0
2021,"01ITI0",4004,22,0,10,0,10,45.45,0,0,0,0,0
2021,"01ITI0",4004,22,0,5,0,5,22.73,0,0,0,0,0
2021,"01ITI0",4004,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",4004,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",4004,21,0,1,0,1,4.76,0,0,0,0,0
2021,"01ITI0",4004,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",6543,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",6543,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",6543,23,0,10,0,10,43.48,0,0,0,0,0
2021,"01ITI0",6543,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",6543,20,0,11,0,11,55,0,0,0,0,0
2021,"01ITI0",6543,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",6543,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",6543,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",6543,22,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",6543,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",6543,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",6543,21,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",6870,20,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",6870,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",6870,23,1,5,0,6,21.74,0,0,0,0,0
2021,"01ITI0",6870,20,4,0,0,4,0,0,0,0,0,0
2021,"01ITI0",6870,20,1,0,0,1,0,0,0,0,0,0
2021,"01ITI0",6870,20,1,3,0,4,15,0,0,0,0,0
2021,"01ITI0",6870,22,1,7,0,8,31.82,0,0,0,0,0
2021,"01ITI0",6870,22,1,5,0,6,22.73,0,0,0,0,0
2021,"01ITI0",6870,22,1,1,0,2,4.55,0,0,0,0,0
2021,"01ITI0",6870,21,1,5,0,6,23.81,0,0,0,0,0
2021,"01ITI0",7071,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",7071,20,0,0,0,0,0,0,0,0,0,0
2021,"01ITI0",7071,23,0,0,0,0,0,0,0,0,0,0
